id	contig
AGU78175	BD_contigs_contig_100481
AGU80887	BD_contigs_contig_59661
AGU83090	BD_contigs_contig_99465
AGU83126	BD_contigs_contig_96567
AGW86065	BD_contigs_contig_1890
AGY37799	BD_contigs_contig_62293
AGY39089	BD_contigs_contig_67371
AGY39989	BD_contigs_contig_34089
AGY40449	BD_contigs_contig_61359
AHB40843	BD_contigs_contig_24790
AHB40843	BD_contigs_contig_616
AHB40843	BD_contigs_contig_24789
AHB41087	BD_contigs_contig_6470
AHB41176	BD_contigs_contig_101798
AHB41226	BD_contigs_contig_102279
AHB41226	BD_contigs_contig_88469
AHB41735	BD_contigs_contig_103032
AHB41772	BD_contigs_contig_7501
AHB42050	BD_contigs_contig_98581
AHB42093	BD_contigs_contig_72743
AHB42249	BD_contigs_contig_97464
AHB42336	BD_contigs_contig_64271
AHB42343	BD_contigs_contig_25043
AHB42374	BD_contigs_contig_97861
AHB42381	BD_contigs_contig_97498
AHB42529	BD_contigs_contig_67125
AHJ17251	BD_contigs_contig_109681
AHN67164	BD_contigs_contig_16907
AHN72279	BD_contigs_contig_48128
AHW75655	BD_contigs_contig_76565
AHZ46894	BD_contigs_contig_22195
AHZ46913	BD_contigs_contig_62311
AHZ47040	BD_contigs_contig_48784
AHZ47496	BD_contigs_contig_95780
AHZ47496	BD_contigs_contig_95780
AHZ47511	BD_contigs_contig_32475
AHZ47625	BD_contigs_contig_15573
AHZ48121	BD_contigs_contig_56636
AHZ48632	BD_contigs_contig_34840
AHZ48632	BD_contigs_contig_34840
AIB45552	BD_contigs_contig_2242
AIE38348	BD_contigs_contig_49992
AIE38348	BD_contigs_contig_60201
AIE38348	BD_contigs_contig_60202
AIE38348	BD_contigs_contig_53396
AIE38368	BD_contigs_contig_32343
AIE38368	BD_contigs_contig_55110
AIE38387	BD_contigs_contig_114650
AIE38387	BD_contigs_contig_15618
AIE38387	BD_contigs_contig_12132
AIE38387	BD_contigs_contig_2377
AIN93424	BD_contigs_contig_70537
AIW88475	BD_contigs_contig_100094
AIW88546	BD_contigs_contig_46945
AIW88818	BD_contigs_contig_57298
AIW88818	BD_contigs_contig_66587
AIW88980	BD_contigs_contig_87571
AIW89291	BD_contigs_contig_16914
AIW89291	BD_contigs_contig_70529
AIW89615	BD_contigs_contig_52300
AIW89681	BD_contigs_contig_59742
AIW89681	BD_contigs_contig_79120
AIW90433	BD_contigs_contig_76850
AIW90433	BD_contigs_contig_58532
AIW90433	BD_contigs_contig_58551
AIW90433	BD_contigs_contig_4140
AIW90433	BD_contigs_contig_81435
AIW90552	BD_contigs_contig_64516
AIW90552	BD_contigs_contig_64517
AIZ35912	BD_contigs_contig_51456
AIZ36025	BD_contigs_contig_100101
AIZ36350	BD_contigs_contig_51628
AIZ36426	BD_contigs_contig_5817
AIZ36524	BD_contigs_contig_90053
AIZ36524	BD_contigs_contig_106562
AIZ37032	BD_contigs_contig_94562
AIZ37218	BD_contigs_contig_71356
AIZ37287	BD_contigs_contig_65023
AJA06271	BD_contigs_contig_99309
AJA06281	BD_contigs_contig_88395
AJA06281	BD_contigs_contig_34252
AJA06281	BD_contigs_contig_34253
AJA06281	BD_contigs_contig_34256
AJA06281	BD_contigs_contig_61054
AJA06364	BD_contigs_contig_65319
AJA06364	BD_contigs_contig_65320
AJA06379	BD_contigs_contig_51191
AJA06568	BD_contigs_contig_72558
AJA06568	BD_contigs_contig_72558
AJA06578	BD_contigs_contig_69058
AJA06623	BD_contigs_contig_86874
AJA06631	BD_contigs_contig_89470
AJA06632	BD_contigs_contig_42449
AJA06635	BD_contigs_contig_79213
AJA06659	BD_contigs_contig_67062
AJA06776	BD_contigs_contig_86012
AJD54541	BD_contigs_contig_14347
AJD54590	BD_contigs_contig_39205
AJD54684	BD_contigs_contig_8149
AJD55238	BD_contigs_contig_1597
AJD55338	BD_contigs_contig_113639
AJD55541	BD_contigs_contig_79639
AJD55541	BD_contigs_contig_79639
AJE17453	BD_contigs_contig_98779
AJE17549	BD_contigs_contig_70618
AJE17827	BD_contigs_contig_62425
AJE17859	BD_contigs_contig_4126
AJE17859	BD_contigs_contig_54316
AJE18233	BD_contigs_contig_18605
AJE18417	BD_contigs_contig_75284
AJE18989	BD_contigs_contig_69572
AJE19106	BD_contigs_contig_55606
AJE19106	BD_contigs_contig_57792
AJP45841	BD_contigs_contig_77003
AJP45841	BD_contigs_contig_107541
AJS03295	BD_contigs_contig_112751
AJT49862	BD_contigs_contig_112584
AJT50670	BD_contigs_contig_112195
AJT93824	BD_contigs_contig_113056
AKB98346	BD_contigs_contig_46024
AKE42035	BD_contigs_contig_73069
AKE42035	BD_contigs_contig_37957
AKE42035	BD_contigs_contig_26474
AKH32537	BD_contigs_contig_73499
AKH32729	BD_contigs_contig_89788
AKH32729	BD_contigs_contig_89790
AKH33056	BD_contigs_contig_75492
AKI03755	BD_contigs_contig_7854
AKI03796	BD_contigs_contig_109790
AKI03873	BD_contigs_contig_23684
AKI03873	BD_contigs_contig_1490
AKI03888	BD_contigs_contig_102518
AKI03888	BD_contigs_contig_98113
AKI03916	BD_contigs_contig_110919
AKI03959	BD_contigs_contig_109871
AKI04005	BD_contigs_contig_67889
AKI04005	BD_contigs_contig_67889
AKI04022	BD_contigs_contig_48166
AKI04180	BD_contigs_contig_100450
AKI04288	BD_contigs_contig_109900
AKI04291	BD_contigs_contig_101873
AKI04310	BD_contigs_contig_10982
AKI04466	BD_contigs_contig_111645
AKI04466	BD_contigs_contig_38586
AKI05038	BD_contigs_contig_68935
AKI05060	BD_contigs_contig_106786
AKI05460	BD_contigs_contig_105744
AKI05460	BD_contigs_contig_105744
AKI05460	BD_contigs_contig_105745
AKL83068	BD_contigs_contig_27126
AKM80010	BD_contigs_contig_98059
AKM80094	BD_contigs_contig_3567
AKM80296	BD_contigs_contig_91990
AKM80524	BD_contigs_contig_84528
AKM80851	BD_contigs_contig_65318
AKM80851	BD_contigs_contig_81998
AKM80948	BD_contigs_contig_85542
AKT47777	BD_contigs_contig_35369
AKT47777	BD_contigs_contig_9816
AKT47802	BD_contigs_contig_24554
AKT47802	BD_contigs_contig_20737
AKT47802	BD_contigs_contig_20735
AKT47821	BD_contigs_contig_76873
AKT48073	BD_contigs_contig_32419
AKT48077	BD_contigs_contig_38054
AKT48150	BD_contigs_contig_3573
AKT48159	BD_contigs_contig_43860
AKT48323	BD_contigs_contig_48235
AKT48323	BD_contigs_contig_108525
AKT48420	BD_contigs_contig_16040
AKT48483	BD_contigs_contig_19784
AKT48590	BD_contigs_contig_54520
AKT48605	BD_contigs_contig_50886
AKT48607	BD_contigs_contig_52600
AKT48735	BD_contigs_contig_25161
AKT48831	BD_contigs_contig_19630
AKT48902	BD_contigs_contig_62041
AKT48902	BD_contigs_contig_71330
AKT48945	BD_contigs_contig_30779
AKT49023	BD_contigs_contig_101679
AKT49023	BD_contigs_contig_114300
AKT49122	BD_contigs_contig_1732
AKT49149	BD_contigs_contig_11604
AKT49173	BD_contigs_contig_922
AKT49235	BD_contigs_contig_50325
AKT49244	BD_contigs_contig_33750
AKT49251	BD_contigs_contig_15682
AKT49267	BD_contigs_contig_41397
AKT49267	BD_contigs_contig_61689
AKT49363	BD_contigs_contig_9843
AKT49444	BD_contigs_contig_25794
AKT49552	BD_contigs_contig_14424
AKT49567	BD_contigs_contig_11059
AKT49767	BD_contigs_contig_39424
AKT49797	BD_contigs_contig_77366
AKT49807	BD_contigs_contig_10868
AKT49815	BD_contigs_contig_18221
AKT49827	BD_contigs_contig_38031
AKT49827	BD_contigs_contig_25362
AKT49832	BD_contigs_contig_7238
AKT49832	BD_contigs_contig_17701
AKT49837	BD_contigs_contig_42111
AKT49847	BD_contigs_contig_58628
AKT49866	BD_contigs_contig_9790
AKT49868	BD_contigs_contig_51830
AKT49871	BD_contigs_contig_43460
AKT49879	BD_contigs_contig_7851
AKT49889	BD_contigs_contig_27225
AKT49897	BD_contigs_contig_19017
AKT49914	BD_contigs_contig_14331
AKT49924	BD_contigs_contig_17314
AKT49924	BD_contigs_contig_39152
AKT49934	BD_contigs_contig_23107
AKT49937	BD_contigs_contig_83784
AKT49977	BD_contigs_contig_8292
AKT49977	BD_contigs_contig_48218
AKT50009	BD_contigs_contig_97760
AKT50036	BD_contigs_contig_108232
AKT50055	BD_contigs_contig_17372
AKT50065	BD_contigs_contig_19410
AKT50065	BD_contigs_contig_36703
AKT50065	BD_contigs_contig_36694
AKT50072	BD_contigs_contig_4704
AKT50077	BD_contigs_contig_165
AKT50111	BD_contigs_contig_53188
AKT52964	BD_contigs_contig_96785
AKT53213	BD_contigs_contig_25835
AKT53213	BD_contigs_contig_53352
AKT53213	BD_contigs_contig_76222
AKT53213	BD_contigs_contig_96088
AKT53213	BD_contigs_contig_53351
AKT53213	BD_contigs_contig_82743
AKT53213	BD_contigs_contig_76220
AKT53213	BD_contigs_contig_89505
AKT53213	BD_contigs_contig_68938
AKT53213	BD_contigs_contig_89508
AKT53419	BD_contigs_contig_73328
AKT53497	BD_contigs_contig_80349
AKT53800	BD_contigs_contig_36615
AKT53800	BD_contigs_contig_78676
AKT53800	BD_contigs_contig_78676
AKT53852	BD_contigs_contig_90244
AKT54325	BD_contigs_contig_90285
AKT54409	BD_contigs_contig_91332
AKT54897	BD_contigs_contig_80770
AKT91891	BD_contigs_contig_43764
AKT91960	BD_contigs_contig_51768
AKT92205	BD_contigs_contig_110243
AKT92255	BD_contigs_contig_91992
AKT92383	BD_contigs_contig_61460
AKT92875	BD_contigs_contig_72501
AKT93268	BD_contigs_contig_24875
AKU64744	BD_contigs_contig_64568
AKV64089	BD_contigs_contig_54435
AKV64413	BD_contigs_contig_101851
ALA92679	BD_contigs_contig_8413
ALA95116	BD_contigs_contig_52630
ALA95346	BD_contigs_contig_82641
ALA95346	BD_contigs_contig_71386
ALA95346	BD_contigs_contig_4268
ALA95578	BD_contigs_contig_49241
ALA96186	BD_contigs_contig_36952
ALA96413	BD_contigs_contig_32832
ALA96497	BD_contigs_contig_38426
ALA96532	BD_contigs_contig_19674
ALA96540	BD_contigs_contig_89034
ALA96544	BD_contigs_contig_33776
ALA96602	BD_contigs_contig_94593
ALA96631	BD_contigs_contig_90811
ALA96654	BD_contigs_contig_67705
ALA96656	BD_contigs_contig_58761
ALA96667	BD_contigs_contig_71459
ALA96692	BD_contigs_contig_64130
ALA96692	BD_contigs_contig_64130
ALA96724	BD_contigs_contig_68595
ALA96732	BD_contigs_contig_13165
ALA96734	BD_contigs_contig_76042
ALB25500	BD_contigs_contig_50535
ALC97233	BD_contigs_contig_36566
ALC97394	BD_contigs_contig_89066
ALC97911	BD_contigs_contig_39112
ALC98255	BD_contigs_contig_74095
ALC98255	BD_contigs_contig_87864
ALC98332	BD_contigs_contig_45618
ALC98332	BD_contigs_contig_11178
ALC98332	BD_contigs_contig_11051
ALC98363	BD_contigs_contig_2891
ALC98502	BD_contigs_contig_43640
ALC98513	BD_contigs_contig_17329
ALC98523	BD_contigs_contig_71987
ALC98632	BD_contigs_contig_39657
ALC98763	BD_contigs_contig_68505
ALC99169	BD_contigs_contig_17464
ALC99187	BD_contigs_contig_26297
ALC99188	BD_contigs_contig_7292
ALC99188	BD_contigs_contig_35706
ALC99220	BD_contigs_contig_27611
ALC99267	BD_contigs_contig_21707
ALC99315	BD_contigs_contig_5945
ALC99429	BD_contigs_contig_23699
ALC99429	BD_contigs_contig_8671
ALC99482	BD_contigs_contig_5547
ALC99529	BD_contigs_contig_29616
ALC99535	BD_contigs_contig_7293
ALC99535	BD_contigs_contig_3298
ALC99587	BD_contigs_contig_17757
ALC99706	BD_contigs_contig_1013
ALC99732	BD_contigs_contig_71100
ALC99842	BD_contigs_contig_57432
ALC99896	BD_contigs_contig_4796
ALD00114	BD_contigs_contig_37813
ALD00335	BD_contigs_contig_15227
ALD00413	BD_contigs_contig_71570
ALD00472	BD_contigs_contig_17138
ALD00472	BD_contigs_contig_13879
ALD00499	BD_contigs_contig_28148
ALD00537	BD_contigs_contig_6564
ALD00549	BD_contigs_contig_69547
ALD00549	BD_contigs_contig_6788
ALD00587	BD_contigs_contig_6983
ALD00617	BD_contigs_contig_6693
ALD00622	BD_contigs_contig_19436
ALD00684	BD_contigs_contig_39128
ALD00714	BD_contigs_contig_5772
ALD00721	BD_contigs_contig_7848
ALD00721	BD_contigs_contig_30058
ALD00723	BD_contigs_contig_73203
ALD00779	BD_contigs_contig_25259
ALD00779	BD_contigs_contig_31830
ALD00784	BD_contigs_contig_50258
ALD00823	BD_contigs_contig_60849
ALD00823	BD_contigs_contig_60849
ALD72115	BD_contigs_contig_75021
ALF20192	BD_contigs_contig_31503
ALF23032	BD_contigs_contig_59014
ALF25297	BD_contigs_contig_85593
ALF25727	BD_contigs_contig_30325
ALF25727	BD_contigs_contig_30325
ALF25875	BD_contigs_contig_20189
ALF25877	BD_contigs_contig_17489
ALF25877	BD_contigs_contig_76280
ALF25977	BD_contigs_contig_41965
ALF26277	BD_contigs_contig_48873
ALF26277	BD_contigs_contig_68084
ALF26325	BD_contigs_contig_30368
ALF45175	BD_contigs_contig_37695
ALF45175	BD_contigs_contig_59224
ALF45175	BD_contigs_contig_11581
ALF45192	BD_contigs_contig_50352
ALF46769	BD_contigs_contig_89185
ALF46781	BD_contigs_contig_87638
ALF47322	BD_contigs_contig_76250
ALF47823	BD_contigs_contig_64773
ALF48178	BD_contigs_contig_68073
ALJ25676	BD_contigs_contig_86761
ALM93374	BD_contigs_contig_24378
ALO29162	BD_contigs_contig_62500
ALO48699	BD_contigs_contig_79475
ALO49646	BD_contigs_contig_49400
ALO49749	BD_contigs_contig_106399
ALQ37934	BD_contigs_contig_33271
ALQ38363	BD_contigs_contig_85535
ALQ38498	BD_contigs_contig_25838
ALQ41295	BD_contigs_contig_49137
ALQ41642	BD_contigs_contig_114624
ALQ41642	BD_contigs_contig_8881
ALQ41642	BD_contigs_contig_31233
ALQ41642	BD_contigs_contig_2877
ALQ41897	BD_contigs_contig_59933
ALQ42182	BD_contigs_contig_59158
ALQ42229	BD_contigs_contig_17896
ALQ42230	BD_contigs_contig_31854
ALQ42429	BD_contigs_contig_32653
ALQ42888	BD_contigs_contig_46062
ALQ42912	BD_contigs_contig_36971
ALQ43029	BD_contigs_contig_18986
ALQ43063	BD_contigs_contig_495
ALQ43063	BD_contigs_contig_33227
ALR88524	BD_contigs_contig_19593
ALR88524	BD_contigs_contig_6556
ALR88533	BD_contigs_contig_21375
AMD40804	BD_contigs_contig_106409
AMD88117	BD_contigs_contig_5154
AMD88443	BD_contigs_contig_93763
AMD88450	BD_contigs_contig_10978
AMD93364	BD_contigs_contig_103186
AMD94362	BD_contigs_contig_104155
AMD94383	BD_contigs_contig_72597
AMD94383	BD_contigs_contig_40352
AMD94733	BD_contigs_contig_106252
AMD94824	BD_contigs_contig_89760
AMD95053	BD_contigs_contig_26127
AMD95173	BD_contigs_contig_76717
AMD95534	BD_contigs_contig_26709
AMD95534	BD_contigs_contig_26721
AMD95693	BD_contigs_contig_14821
AMD95693	BD_contigs_contig_14821
AMD95696	BD_contigs_contig_62396
AMD95696	BD_contigs_contig_21038
AMD95696	BD_contigs_contig_43301
AMD95696	BD_contigs_contig_34599
AMD95696	BD_contigs_contig_21038
AMD95696	BD_contigs_contig_34602
AMD95696	BD_contigs_contig_44803
AMD95696	BD_contigs_contig_44806
AMD95696	BD_contigs_contig_43251
AMD95696	BD_contigs_contig_58618
AMD95696	BD_contigs_contig_78806
AMD95696	BD_contigs_contig_62396
AMD95955	BD_contigs_contig_1865
AMD96001	BD_contigs_contig_19323
AMD98904	BD_contigs_contig_11853
AMD99664	BD_contigs_contig_69108
AMD99678	BD_contigs_contig_15024
AMD99722	BD_contigs_contig_48367
AMD99752	BD_contigs_contig_83842
AME02961	BD_contigs_contig_20783
AME03290	BD_contigs_contig_24990
AME03475	BD_contigs_contig_82911
AME04251	BD_contigs_contig_90855
AME04251	BD_contigs_contig_90856
AME04251	BD_contigs_contig_97514
AMH89504	BD_contigs_contig_48680
AMP66690	BD_contigs_contig_9260
AMP67407	BD_contigs_contig_87179
AMS07431	BD_contigs_contig_109744
AMS07504	BD_contigs_contig_112107
AMS07504	BD_contigs_contig_112107
AMS07588	BD_contigs_contig_55286
AMS07905	BD_contigs_contig_107902
AMS08106	BD_contigs_contig_108928
AMS08428	BD_contigs_contig_110464
AMS08543	BD_contigs_contig_73796
AMS09176	BD_contigs_contig_112430
AMS09707	BD_contigs_contig_105988
AMS09970	BD_contigs_contig_106505
ANA07966	BD_contigs_contig_857
ANC55515	BD_contigs_contig_72998
ANR69883	BD_contigs_contig_51779
ANR69883	BD_contigs_contig_65250
ANR69883	BD_contigs_contig_45861
ANR69883	BD_contigs_contig_51778
ANR69883	BD_contigs_contig_51775
ANR69883	BD_contigs_contig_45862
ANR69883	BD_contigs_contig_51710
ANR69883	BD_contigs_contig_69964
ANR69883	BD_contigs_contig_37982
ANR69883	BD_contigs_contig_17037
ANR69883	BD_contigs_contig_50143
ANR69883	BD_contigs_contig_38151
ANR69883	BD_contigs_contig_37982
ANR69883	BD_contigs_contig_69961
ANR69883	BD_contigs_contig_51774
ANR69883	BD_contigs_contig_31444
ANR69883	BD_contigs_contig_51765
ANR69883	BD_contigs_contig_80163
ANR70048	BD_contigs_contig_91587
ANR70256	BD_contigs_contig_92474
ANR70256	BD_contigs_contig_36664
ANR70464	BD_contigs_contig_42596
ANR70585	BD_contigs_contig_85847
ANR70598	BD_contigs_contig_31806
ANR71131	BD_contigs_contig_82398
ANR71221	BD_contigs_contig_35044
ANR71478	BD_contigs_contig_69183
ANR71644	BD_contigs_contig_69307
ANR71677	BD_contigs_contig_76355
ANR71677	BD_contigs_contig_50475
ANR71830	BD_contigs_contig_56793
ANU27914	BD_contigs_contig_96555
ANW84475	BD_contigs_contig_96649
ANW84566	BD_contigs_contig_102837
ANW85378	BD_contigs_contig_86481
ANW85380	BD_contigs_contig_103697
AOE10331	BD_contigs_contig_80677
AOH38694	BD_contigs_contig_71221
AOH39460	BD_contigs_contig_93741
AOH39618	BD_contigs_contig_100604
AOH39631	BD_contigs_contig_81167
AOH39974	BD_contigs_contig_76852
AOH39974	BD_contigs_contig_30355
AOH40094	BD_contigs_contig_33910
AOH40139	BD_contigs_contig_54553
AOH40212	BD_contigs_contig_9060
AOH40212	BD_contigs_contig_19083
AOH40252	BD_contigs_contig_52184
AOH40350	BD_contigs_contig_2376
AOH40524	BD_contigs_contig_14980
AOH40524	BD_contigs_contig_61413
AOH40912	BD_contigs_contig_41536
AOH41147	BD_contigs_contig_3945
AOH41696	BD_contigs_contig_38762
AOH41839	BD_contigs_contig_43725
AOH41839	BD_contigs_contig_49657
AOH41887	BD_contigs_contig_28874
AOH41965	BD_contigs_contig_28607
AOH41983	BD_contigs_contig_20657
AOH47345	BD_contigs_contig_72138
AOH48594	BD_contigs_contig_70057
AOH48641	BD_contigs_contig_50549
AOH48641	BD_contigs_contig_65145
AOH48672	BD_contigs_contig_1155
AOI19817	BD_contigs_contig_5506
AOI19817	BD_contigs_contig_113527
AOR73573	BD_contigs_contig_99756
AOR73609	BD_contigs_contig_106512
AOR73623	BD_contigs_contig_108986
AOR73760	BD_contigs_contig_111974
AOR73941	BD_contigs_contig_105957
AOR74049	BD_contigs_contig_110545
AOR74181	BD_contigs_contig_42516
AOR74181	BD_contigs_contig_110229
AOR74208	BD_contigs_contig_106360
AOR74221	BD_contigs_contig_106253
AOR74259	BD_contigs_contig_105721
AOR74341	BD_contigs_contig_106239
AOR74341	BD_contigs_contig_109523
AOR74379	BD_contigs_contig_106455
AOR74416	BD_contigs_contig_36319
AOR74537	BD_contigs_contig_35130
AOR74606	BD_contigs_contig_106173
AOR74610	BD_contigs_contig_13982
AOR74643	BD_contigs_contig_106477
AOR74657	BD_contigs_contig_42234
AOR74680	BD_contigs_contig_98744
AOR74720	BD_contigs_contig_88829
AOR74860	BD_contigs_contig_104863
AOR74896	BD_contigs_contig_105624
AOR74896	BD_contigs_contig_16459
AOR74945	BD_contigs_contig_14387
AOR75018	BD_contigs_contig_106139
AOR75112	BD_contigs_contig_110744
AOR75171	BD_contigs_contig_71042
AOS47402	BD_contigs_contig_42174
AOS70680	BD_contigs_contig_65197
APD22411	BD_contigs_contig_98758
APD22411	BD_contigs_contig_106172
APD22411	BD_contigs_contig_80274
APD22411	BD_contigs_contig_98763
APD23449	BD_contigs_contig_103588
APE73875	BD_contigs_contig_83666
APG66598	BD_contigs_contig_112072
APG69510	BD_contigs_contig_110273
APO28249	BD_contigs_contig_101473
APO28864	BD_contigs_contig_94616
APX42443	BD_contigs_contig_50674
AQW45175	BD_contigs_contig_97864
AQW45175	BD_contigs_contig_97864
AQY55339	BD_contigs_contig_105283
ARC33998	BD_contigs_contig_31204
ARC33999	BD_contigs_contig_80545
ARC34009	BD_contigs_contig_47911
ARC34625	BD_contigs_contig_58613
ARC34641	BD_contigs_contig_105499
ARF98424	BD_contigs_contig_59599
ARF98429	BD_contigs_contig_50515
ARF98429	BD_contigs_contig_50514
ARF98431	BD_contigs_contig_92606
ARF98454	BD_contigs_contig_23771
ARF98461	BD_contigs_contig_103667
ARF98508	BD_contigs_contig_9659
ARF98508	BD_contigs_contig_15071
ARF98516	BD_contigs_contig_82825
ARF98533	BD_contigs_contig_38756
ARF98572	BD_contigs_contig_84798
ARF98583	BD_contigs_contig_14850
ARF98589	BD_contigs_contig_6943
ARF98614	BD_contigs_contig_86617
ARF98708	BD_contigs_contig_62802
ARF98717	BD_contigs_contig_21879
ARF98764	BD_contigs_contig_41067
ARF98950	BD_contigs_contig_21642
ARF98973	BD_contigs_contig_53372
ARF99105	BD_contigs_contig_37728
ARF99105	BD_contigs_contig_9298
ARF99105	BD_contigs_contig_647
ARF99146	BD_contigs_contig_28923
ARF99146	BD_contigs_contig_28924
ARF99146	BD_contigs_contig_46035
ARF99167	BD_contigs_contig_5175
ARF99212	BD_contigs_contig_10984
ARF99251	BD_contigs_contig_31631
ARF99313	BD_contigs_contig_99572
ARF99336	BD_contigs_contig_7116
ARF99377	BD_contigs_contig_76819
ARF99410	BD_contigs_contig_51700
ARF99454	BD_contigs_contig_109761
ARF99454	BD_contigs_contig_364
ARF99474	BD_contigs_contig_35926
ARF99474	BD_contigs_contig_20791
ARF99481	BD_contigs_contig_5789
ARF99699	BD_contigs_contig_31915
ARF99767	BD_contigs_contig_31331
ARF99767	BD_contigs_contig_8694
ARF99805	BD_contigs_contig_81400
